[1, 1, 1, 1, 1, 1, 0, 1, 1, -1, 1, 1, -1, -1, 0, 1, -1, -1, 1, -1, -1, -1, 1, 1, 1, -1, 1, -1, 1, 0.06, 7, 0, 0, 0, 0, 14, 1, 13.0, 0, 0, 20, 33, 0, -1]
[1, 1, 1, 1, 1, 1, 0, 1, -1, -1, 1, 1, 0, -1, 1, 1, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1, 1, 0, 1, 0.2, 8, 0, 0, 0, 0, 12, 2, 34.0, 0, 0, 22, 41, 0, -1]
[1, 0, 1, 1, 1, -1, 0, -1, 1, -1, 1, 1, -1, -1, 0, 0, -1, -1, 1, -1, -1, -1, 1, 1, 1, -1, 1, -1, 1, 0.41, 15, 0, 0, 0, 0, 9, 1, 7.4, 7, 0, 19, 64, 2, -1]
[1, 0, 1, 1, 1, -1, 0, -1, 1, -1, 1, 1, -1, -1, 0, 0, -1, -1, 1, -1, -1, -1, 1, 1, 1, -1, 1, -1, 1, 0.37, 13, 0, 0, 0, 0, 9, 1, 10.667, 8, 0, 18, 60, 2, -1]
[1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 0, -1, 0, 1, -1, -1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 1, 1, 0.69, 13, 0, 0, 0, 0, 20, 1, 4.176, 0, 0, 23, 106, 0, -1]
[1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 0, -1, 0, 1, -1, -1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 1, 1, 0.65, 12, 0, 0, 0, 0, 20, 1, 6.9, 0, 0, 23, 94, 0, -1]
[1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 0, -1, 0, 1, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1, 1, 1, 1, 0.05, 6, 0, 0, 0, 0, 5, 4, 15.0, 0, 0, 9, 20, 0, -1]
[1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 0, -1, 0, 1, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1, 1, 1, 1, 0.04, 6, 0, 0, 0, 0, 12, 2, 20.0, 0, 0, 14, 25, 0, -1]
[1, -1, 1, 1, 1, 1, 0, 1, 1, -1, 1, 1, -1, -1, 0, 0, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1, 1, -1, 1, 0.05, 9, 0, 0, 1, 1, 23, 1, 1.315, 0, 0, 14, 296, 0, -1]
[1, 1, 1, 1, 1, 1, 0, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 0.02, 9, 0, 0, 1, 1, 14, 3, 36.0, 0, 0, 26, 44, 0, -1]
